,Address,Rent,Beds,Baths,Type,Area_in_sqft,Rent_per_sqft,Rent_category,Frequency,Furnishing,Purpose,Location,City,Latitude,Longitude,Rent_per_bed,Rent_per_bath
18891,"Al Barsha South 2, Al Barsha South, Al Barsha, Dubai",108991.82561307903,5,2,Villa,10000,10.899182561307903,High,Yearly,Unfurnished,For Rent,Al Barsha,Dubai,25.096326,55.1984022,21798.365122615804,54495.91280653951
18892,"Jumeirah 3, Jumeirah, Dubai",108991.82561307903,5,2,Villa,7000,15.570260801868432,High,Yearly,Unfurnished,For Rent,Jumeirah,Dubai,25.2069604,55.2474974,21798.365122615804,54495.91280653951
18893,"Jumeirah 3, Jumeirah, Dubai",108991.82561307903,5,2,Villa,4500,24.22040569179534,High,Yearly,Unfurnished,For Rent,Jumeirah,Dubai,25.2069604,55.2474974,21798.365122615804,54495.91280653951
18894,"Club Villas, Dubai Hills Estate, Dubai",108991.82561307903,3,2,Villa,2892,37.68735325486826,High,Yearly,Unfurnished,For Rent,Dubai Hills Estate,Dubai,25.09872095,55.25394008697513,36330.608537693006,54495.91280653951
18895,"Nad Al Sheba 4, Nad Al Sheba, Dubai",108991.82561307903,3,2,Villa,6500,16.767973171242925,High,Yearly,Unfurnished,For Rent,Nad Al Sheba,Dubai,25.1597355,55.3436278,36330.608537693006,54495.91280653951
18896,"Jumeirah 1, Jumeirah, Dubai",108991.82561307903,5,2,Villa,5200,20.959966464053657,High,Yearly,Unfurnished,For Rent,Jumeirah,Dubai,25.2069604,55.2474974,21798.365122615804,54495.91280653951
18897,"Address Harbour Point Tower 1, Address Harbour Point, Dubai Creek Harbour, Dubai",108991.82561307903,3,2,Apartment,1412,77.18967820163488,High,Yearly,Furnished,For Rent,Dubai Creek Harbour,Dubai,25.197978,55.36037960558315,36330.608537693006,54495.91280653951
18898,"Act One, Act One | Act Two Towers, Opera District, Downtown Dubai, Dubai",108991.82561307903,3,2,Apartment,1850,58.91450033139407,High,Yearly,Furnished,For Rent,Downtown Dubai,Dubai,25.18668425,55.27470526460112,36330.608537693006,54495.91280653951
18899,"Jumeirah 3, Jumeirah, Dubai",108991.82561307903,5,2,Villa,5500,19.81669556601437,High,Yearly,Unfurnished,For Rent,Jumeirah,Dubai,25.2069604,55.2474974,21798.365122615804,54495.91280653951
18900,"Jumeirah 3, Jumeirah, Dubai",108991.82561307903,5,2,Villa,5000,21.798365122615806,High,Yearly,Unfurnished,For Rent,Jumeirah,Dubai,25.2069604,55.2474974,21798.365122615804,54495.91280653951
18901,"Jumeirah 1, Jumeirah, Dubai",108991.82561307903,4,2,Villa,5000,21.798365122615806,High,Yearly,Unfurnished,For Rent,Jumeirah,Dubai,25.2069604,55.2474974,27247.956403269756,54495.91280653951
18902,"Jumeirah 1, Jumeirah, Dubai",108991.82561307903,5,2,Villa,24667,4.4185278150192175,High,Yearly,Unfurnished,For Rent,Jumeirah,Dubai,25.2069604,55.2474974,21798.365122615804,54495.91280653951
18903,"Jumeirah 3, Jumeirah, Dubai",108991.82561307903,5,2,Villa,4000,27.247956403269754,High,Yearly,Unfurnished,For Rent,Jumeirah,Dubai,25.2069604,55.2474974,21798.365122615804,54495.91280653951
18904,"Al Wasl Road, Al Wasl, Dubai",108991.82561307903,5,2,Villa,3774,28.879657025193165,High,Yearly,Unfurnished,For Rent,Al Wasl,Dubai,25.1959326,55.2557371,21798.365122615804,54495.91280653951
18905,"Burj Khalifa, Downtown Dubai, Dubai",108991.82561307903,2,2,Apartment,1970,55.32579980359341,High,Yearly,Furnished,For Rent,Downtown Dubai,Dubai,25.18668425,55.27470526460112,54495.91280653951,54495.91280653951
18906,"The Meadows 2, The Meadows, Dubai",108991.82561307903,5,2,Villa,3805,28.644369412110127,High,Yearly,Unfurnished,For Rent,The Meadows,Dubai,25.0671417,55.15679141639751,21798.365122615804,54495.91280653951
18907,"Umm Suqeim 2, Umm Suqeim, Dubai",108991.82561307903,5,2,Villa,5000,21.798365122615806,High,Yearly,Unfurnished,For Rent,Umm Suqeim,Dubai,25.1647586,55.2187285,21798.365122615804,54495.91280653951
18908,"The Residences at District One, District One, Mohammed Bin Rashid City, Dubai",108991.82561307903,3,2,Apartment,2088,52.19915019783478,High,Yearly,Unfurnished,For Rent,Mohammed Bin Rashid City,Dubai,25.1640592,55.28566124091724,36330.608537693006,54495.91280653951
18909,"Tajer Residence, The Old Town Island, Downtown Dubai, Dubai",108991.82561307903,3,2,Apartment,2478,43.98378757589952,High,Yearly,Unfurnished,For Rent,Downtown Dubai,Dubai,25.18668425,55.27470526460112,36330.608537693006,54495.91280653951
18910,"Al Quoz 2, Al Quoz, Dubai",108991.82561307903,5,2,Villa,10000,10.899182561307903,High,Yearly,Unfurnished,For Rent,Al Quoz,Dubai,25.1177213,55.2357807,21798.365122615804,54495.91280653951
18911,"Sofitel Dubai The Palm, The Crescent, Palm Jumeirah, Dubai",108991.82561307903,2,2,Apartment,1500,72.66121707538602,High,Yearly,Furnished,For Rent,Palm Jumeirah,Dubai,25.1180879,55.1342009,54495.91280653951,54495.91280653951
18912,"Jumeirah 3, Jumeirah, Dubai",108991.82561307903,5,6,Villa,5100,21.370946198642947,High,Yearly,Unfurnished,For Rent,Jumeirah,Dubai,25.2069604,55.2474974,21798.365122615804,18165.304268846503
18913,"Umm Suqeim 1, Umm Suqeim, Dubai",108991.82561307903,4,5,Villa,4251,25.63910270832252,High,Yearly,Unfurnished,For Rent,Umm Suqeim,Dubai,25.1539087,55.2075004,27247.956403269756,21798.365122615804
18914,"New Golden Mile 3 (Cheval Maison), Palm Jumeirah, Dubai",108991.82561307903,3,3,Hotel Apartment,2500,43.59673024523161,High,Yearly,Furnished,For Rent,Palm Jumeirah,Dubai,25.1180879,55.1342009,36330.608537693006,36330.608537693006
18915,"Al Barsha 3, Al Barsha, Dubai",108991.82561307903,5,7,Villa,15000,7.266121707538602,High,Yearly,Unfurnished,For Rent,Al Barsha,Dubai,25.096326,55.1984022,21798.365122615804,15570.260801868431
18916,"Maple 1, Maple, Dubai Hills Estate, Dubai",108991.82561307903,5,6,Villa,2700,40.367342819658894,High,Yearly,Unfurnished,For Rent,Dubai Hills Estate,Dubai,25.12689085,55.263874387067744,21798.365122615804,18165.304268846503
18917,"Jumeirah 3, Jumeirah, Dubai",108991.82561307903,4,5,Villa,3862,28.221601660559042,High,Yearly,Unfurnished,For Rent,Jumeirah,Dubai,25.2069604,55.2474974,27247.956403269756,21798.365122615804
18918,"Th8, The Crescent, Palm Jumeirah, Dubai",108991.82561307903,2,3,Apartment,1300,83.83986585621463,High,Yearly,Furnished,For Rent,Palm Jumeirah,Dubai,25.10019025,55.11853499506269,54495.91280653951,36330.608537693006
18919,"Jumeirah Gate Tower 2, The Address Residences Jumeirah Resort and Spa, Jumeirah Beach Residence (JBR), Dubai",108991.82561307903,2,2,Apartment,1477,73.79270522212526,High,Yearly,Unfurnished,For Rent,Jumeirah Beach Residence (Jbr),Dubai,25.0778021,55.13518094856796,54495.91280653951,54495.91280653951
18920,"La Suite Dubai Hotel & Apartments, Al Sufouh 1, Al Sufouh, Dubai",108991.82561307903,3,4,Penthouse,2315,47.08070220867344,High,Yearly,Furnished,For Rent,Al Sufouh,Dubai,25.10953625,55.1722137,36330.608537693006,27247.956403269756
18921,"180 Degrees Villas, Liwan, Dubai",108991.82561307903,5,6,Townhouse,2718,40.100009423502215,High,Yearly,Unfurnished,For Rent,Liwan,Dubai,25.1101209,55.3676993,21798.365122615804,18165.304268846503
18922,"Jumeirah 1, Jumeirah, Dubai",108991.82561307903,5,6,Villa,5200,20.959966464053657,High,Yearly,Unfurnished,For Rent,Jumeirah,Dubai,25.2069604,55.2474974,21798.365122615804,18165.304268846503
18923,"Jumeirah 1, Jumeirah, Dubai",108991.82561307903,5,5,Villa Compound,24667,4.4185278150192175,High,Yearly,Unfurnished,For Rent,Jumeirah,Dubai,25.2069604,55.2474974,21798.365122615804,21798.365122615804
18924,"Rosa, Arabian Ranches 2, Dubai",108991.82561307903,5,5,Villa,7776,14.016438479564034,High,Yearly,Unfurnished,For Rent,Arabian Ranches 2,Dubai,25.03527815,55.27005900335623,21798.365122615804,21798.365122615804
18925,"Apartment Building 2, Bluewaters Residences, Bluewaters Island, Dubai",108991.82561307903,2,3,Apartment,1636,66.62092030139304,High,Yearly,Furnished,For Rent,Bluewaters Island,Dubai,25.082916,55.122156,54495.91280653951,36330.608537693006
18926,"The Address Residences Dubai Opera Tower 1, The Address Residences Dubai Opera, Downtown Dubai, Dubai",108991.82561307903,3,4,Apartment,1782,61.16264063584681,High,Yearly,Furnished,For Rent,Downtown Dubai,Dubai,25.18668425,55.27470526460112,36330.608537693006,27247.956403269756
18927,"Jumeirah 3, Jumeirah, Dubai",108991.82561307903,5,6,Villa,5000,21.798365122615806,High,Yearly,Unfurnished,For Rent,Jumeirah,Dubai,25.2069604,55.2474974,21798.365122615804,18165.304268846503
18928,"Kempinski Palm Residence, The Crescent, Palm Jumeirah, Dubai",108991.82561307903,2,3,Apartment,1765,61.7517425613079,High,Yearly,Furnished,For Rent,Palm Jumeirah,Dubai,25.10019025,55.11853499506269,54495.91280653951,36330.608537693006
18929,"Al Furjan West, Al Furjan, Dubai",108991.82561307903,4,6,Townhouse,3550,30.701922707909585,High,Yearly,Unfurnished,For Rent,Al Furjan,Dubai,25.0267099,55.1469903,27247.956403269756,18165.304268846503
18930,"Jumeirah 3, Jumeirah, Dubai",108991.82561307903,5,6,Villa,3775,28.87200678492159,High,Yearly,Unfurnished,For Rent,Jumeirah,Dubai,25.2069604,55.2474974,21798.365122615804,18165.304268846503
18931,"Sofitel Dubai The Palm, The Crescent, Palm Jumeirah, Dubai",108991.82561307903,2,3,Apartment,1454,74.9599901052813,High,Yearly,Furnished,For Rent,Palm Jumeirah,Dubai,25.1180879,55.1342009,54495.91280653951,36330.608537693006
18932,"Jumeirah 3, Jumeirah, Dubai",108991.82561307903,5,6,Villa,5300,20.564495398694156,High,Yearly,Unfurnished,For Rent,Jumeirah,Dubai,25.2069604,55.2474974,21798.365122615804,18165.304268846503
18933,"Burj Khalifa, Downtown Dubai, Dubai",110326.97547683924,2,2,Apartment,2058,53.60883162139905,High,Yearly,Unfurnished,For Rent,Downtown Dubai,Dubai,25.18668425,55.27470526460112,55163.48773841962,55163.48773841962
18934,"Building 7, City Walk, Al Wasl, Dubai",110354.22343324251,3,2,Apartment,2452,45.00580074765192,High,Yearly,Unfurnished,For Rent,Al Wasl,Dubai,25.1959326,55.2557371,36784.74114441417,55177.11171662126
18935,"Harmony 1, Harmony, Tilal Al Ghaf, Dubai",110354.22343324251,4,2,Villa,4359,25.31640822051904,High,Yearly,Unfurnished,For Rent,Tilal Al Ghaf,Dubai,25.02426745,55.22382996438196,27588.55585831063,55177.11171662126
18936,"Oceana Adriatic, Oceana, Palm Jumeirah, Dubai",110354.22343324251,3,2,Apartment,1709,64.57239522132389,High,Yearly,Unfurnished,For Rent,Palm Jumeirah,Dubai,25.10019025,55.11853499506269,36784.74114441417,55177.11171662126
18937,"Burj Vista 1, Burj Vista, Downtown Dubai, Dubai",111444.1416893733,3,2,Apartment,1925,57.893060617856264,High,Yearly,Unfurnished,For Rent,Downtown Dubai,Dubai,25.18668425,55.27470526460112,37148.0472297911,55722.07084468665
18938,"Al Furjan West, Al Furjan, Dubai",111716.621253406,6,7,Villa,6170,18.106421596986387,High,Yearly,Unfurnished,For Rent,Al Furjan,Dubai,25.0267099,55.1469903,18619.436875567666,15959.517321915144
18939,"Queens Meadows, DAMAC Hills, Dubai",111716.621253406,5,5,Villa,7071,15.799267607609389,High,Yearly,Unfurnished,For Rent,Damac Hills,Dubai,25.0264384,55.251228,22343.324250681202,22343.324250681202
18940,"Legacy Large, Legacy, Jumeirah Park, Dubai",111716.621253406,3,2,Villa,3527,31.674687057954635,High,Yearly,Unfurnished,For Rent,Jumeirah Park,Dubai,25.0469412,55.15481775751905,37238.87375113533,55858.310626703
18941,"Balqis Residence Block C, Balqis Residence, Kingdom of Sheba, Palm Jumeirah, Dubai",111716.621253406,3,2,Apartment,2328,47.988239370019755,High,Yearly,Furnished,For Rent,Palm Jumeirah,Dubai,25.10019025,55.11853499506269,37238.87375113533,55858.310626703
18942,"The Meadows 9, The Meadows, Dubai",111716.621253406,5,2,Villa,5814,19.215105134744753,High,Yearly,Unfurnished,For Rent,The Meadows,Dubai,25.0671417,55.15679141639751,22343.324250681202,55858.310626703
18943,"The Grand, Dubai Creek Harbour, Dubai",111716.621253406,3,2,Townhouse,2349,47.55922573580502,High,Yearly,Unfurnished,For Rent,Dubai Creek Harbour,Dubai,25.197978,55.36037960558315,37238.87375113533,55858.310626703
18944,"Golf Grove, Dubai Hills Estate, Dubai",111716.621253406,3,2,Villa,2849,39.21257327251878,High,Yearly,Furnished,For Rent,Dubai Hills Estate,Dubai,25.12689085,55.263874387067744,37238.87375113533,55858.310626703
18945,"Jumeirah Gate Tower 1, The Address Residences Jumeirah Resort and Spa, Jumeirah Beach Residence (JBR), Dubai",111716.621253406,2,2,Apartment,1166,95.81185356209777,High,Yearly,Furnished,For Rent,Jumeirah Beach Residence (Jbr),Dubai,25.0778021,55.13518094856796,55858.310626703,55858.310626703
18946,"Sidra 1, Sidra Villas, Dubai Hills Estate, Dubai",111716.621253406,4,2,Villa,4875,22.91623,High,Yearly,Unfurnished,For Rent,Dubai Hills Estate,Dubai,25.12689085,55.263874387067744,27929.1553133515,55858.310626703
18947,"Act Two, Act One | Act Two Towers, Opera District, Downtown Dubai, Dubai",111716.621253406,3,2,Apartment,1826,61.18106311796604,High,Yearly,Furnished,For Rent,Downtown Dubai,Dubai,25.18668425,55.27470526460112,37238.87375113533,55858.310626703
18948,"The Centro, The Villa, Dubai",111716.621253406,6,2,Villa,10500,10.639678214610095,High,Yearly,Unfurnished,For Rent,The Villa,Dubai,25.0843891,55.3611964,18619.436875567666,55858.310626703
18949,"Jumeirah Gate Tower 1, The Address Residences Jumeirah Resort and Spa, Jumeirah Beach Residence (JBR), Dubai",111716.621253406,2,2,Apartment,1161,96.22447997709388,High,Yearly,Furnished,For Rent,Jumeirah Beach Residence (Jbr),Dubai,25.0778021,55.13518094856796,55858.310626703,55858.310626703
18950,"Burj Khalifa, Downtown Dubai, Dubai",111716.621253406,2,2,Apartment,2036,54.87063912249802,High,Yearly,Unfurnished,For Rent,Downtown Dubai,Dubai,25.18668425,55.27470526460112,55858.310626703,55858.310626703
18951,"Lila, Arabian Ranches 2, Dubai",111716.621253406,5,2,Villa,4650,24.02507983944215,High,Yearly,Unfurnished,For Rent,Arabian Ranches 2,Dubai,25.03527815,55.27005900335623,22343.324250681202,55858.310626703
18952,"Murooj Al Furjan, Al Furjan, Dubai",111716.621253406,4,2,Villa,6393,17.474835171813858,High,Yearly,Unfurnished,For Rent,Al Furjan,Dubai,25.0267099,55.1469903,27929.1553133515,55858.310626703
18953,"The Address Fountain Views 3, Address Dubai Mall, Downtown Dubai, Dubai",111716.621253406,2,2,Hotel Apartment,1580,70.7067223160763,High,Yearly,Furnished,For Rent,Downtown Dubai,Dubai,25.18668425,55.27470526460112,55858.310626703,55858.310626703
18954,"Act One, Act One | Act Two Towers, Opera District, Downtown Dubai, Dubai",111716.621253406,3,2,Apartment,1728,64.65082248460995,High,Yearly,Furnished,For Rent,Downtown Dubai,Dubai,25.18668425,55.27470526460112,37238.87375113533,55858.310626703
18955,"Family Villas, Green Community West, Green Community, Dubai",111716.621253406,5,2,Villa,8296,13.466323680497347,High,Yearly,Unfurnished,For Rent,Green Community,Dubai,25.0053336,55.160834,22343.324250681202,55858.310626703
18956,"Creek Edge Tower 1, Creek Edge, Dubai Creek Harbour, Dubai",111716.621253406,3,2,Apartment,2305,48.467080804080695,High,Yearly,Unfurnished,For Rent,Dubai Creek Harbour,Dubai,25.197978,55.36037960558315,37238.87375113533,55858.310626703
18957,"The Meadows 5, The Meadows, Dubai",111716.621253406,5,2,Villa,3970,28.140206864837783,High,Yearly,Unfurnished,For Rent,The Meadows,Dubai,25.0671417,55.15679141639751,22343.324250681202,55858.310626703
18958,"The Address Fountain Views 1, Address Dubai Mall, Downtown Dubai, Dubai",111716.621253406,2,2,Apartment,1447,77.2056815849385,High,Yearly,Furnished,For Rent,Downtown Dubai,Dubai,25.18668425,55.27470526460112,55858.310626703,55858.310626703
18959,"The Meadows 9, The Meadows, Dubai",111716.621253406,4,2,Villa,6739,16.577625946491466,High,Yearly,Furnished,For Rent,The Meadows,Dubai,25.0671417,55.15679141639751,27929.1553133515,55858.310626703
18960,"Balqis Residence Block B, Balqis Residence, Kingdom of Sheba, Palm Jumeirah, Dubai",111716.621253406,3,2,Apartment,2328,47.988239370019755,High,Yearly,Furnished,For Rent,Palm Jumeirah,Dubai,25.10019025,55.11853499506269,37238.87375113533,55858.310626703
18961,"Harmony 1, Harmony, Tilal Al Ghaf, Dubai",111716.621253406,4,2,Villa,3736,29.902735881532656,High,Yearly,Unfurnished,For Rent,Tilal Al Ghaf,Dubai,25.02426745,55.22382996438196,27929.1553133515,55858.310626703
18962,"The Address The Blvd, Downtown Dubai, Dubai",111716.621253406,2,2,Apartment,1751,63.80161122410394,High,Yearly,Furnished,For Rent,Downtown Dubai,Dubai,25.18668425,55.27470526460112,55858.310626703,55858.310626703
18963,"Address Dubai Mall, Downtown Dubai, Dubai",111716.621253406,2,2,Hotel Apartment,1447,77.2056815849385,High,Yearly,Furnished,For Rent,Downtown Dubai,Dubai,25.18668425,55.27470526460112,55858.310626703,55858.310626703
18964,"Family Villa, Green Community (Motor City), Motor City, Dubai",111716.621253406,4,2,Townhouse,4889,22.85060774256617,High,Yearly,Unfurnished,For Rent,Motor City,Dubai,25.0476902,55.23820948643042,27929.1553133515,55858.310626703
18965,"The Address Downtown Hotel (Lake Hotel), Downtown Dubai, Dubai",111716.621253406,2,3,Hotel Apartment,1580,70.7067223160763,High,Yearly,Furnished,For Rent,Downtown Dubai,Dubai,25.18668425,55.27470526460112,55858.310626703,37238.87375113533
18966,"Alvorada 1, Alvorada, Arabian Ranches, Dubai",113079.01907356948,4,3,Villa,4020,28.129109222280963,High,Yearly,Unfurnished,For Rent,Arabian Ranches,Dubai,25.04875135,55.26728851815184,28269.75476839237,37693.006357856495
18967,"Beach Vista, Emaar Beachfront, Dubai Harbour, Dubai",113079.01907356948,3,2,Apartment,2141,52.815982752718114,High,Yearly,Unfurnished,For Rent,Dubai Harbour,Dubai,25.0956188,55.13800090659106,37693.006357856495,56539.50953678474
18968,"Alvorada 1, Alvorada, Arabian Ranches, Dubai",113079.01907356948,4,2,Villa,4020,28.129109222280963,High,Yearly,Unfurnished,For Rent,Arabian Ranches,Dubai,25.04875135,55.26728851815184,28269.75476839237,56539.50953678474
18969,"Beach Vista 1, Beach Vista, Emaar Beachfront, Dubai Harbour, Dubai",113079.01907356948,3,2,Apartment,2141,52.815982752718114,High,Yearly,Unfurnished,For Rent,Dubai Harbour,Dubai,25.0956188,55.13800090659106,37693.006357856495,56539.50953678474
18970,"1 JBR, Jumeirah Beach Residence (JBR), Dubai",113079.01907356948,2,2,Apartment,1920,58.89532243415076,High,Yearly,Unfurnished,For Rent,Jumeirah Beach Residence (Jbr),Dubai,25.0778021,55.13518094856796,56539.50953678474,56539.50953678474
18971,"1 JBR, Jumeirah Beach Residence (JBR), Dubai",113079.01907356948,2,2,Apartment,1920,58.89532243415076,High,Yearly,Furnished,For Rent,Jumeirah Beach Residence (Jbr),Dubai,25.0778021,55.13518094856796,56539.50953678474,56539.50953678474
18972,"Acacia C, Acacia, Park Heights, Dubai Hills Estate, Dubai",113079.01907356948,3,2,Apartment,2252,50.21270829199356,High,Yearly,Unfurnished,For Rent,Dubai Hills Estate,Dubai,25.12689085,55.263874387067744,37693.006357856495,56539.50953678474
18973,"Alvorada 2, Alvorada, Arabian Ranches, Dubai",113079.01907356948,4,2,Villa,4020,28.129109222280963,High,Yearly,Unfurnished,For Rent,Arabian Ranches,Dubai,25.04875135,55.26728851815184,28269.75476839237,56539.50953678474
18974,"The Address Sky View Tower 1, The Address Residence Sky View, Downtown Dubai, Dubai",113079.01907356948,2,2,Apartment,1543,73.28517114294846,High,Yearly,Furnished,For Rent,Downtown Dubai,Dubai,25.18668425,55.27470526460112,56539.50953678474,56539.50953678474
